Product Name,Product Cost,Product Rating,Product Specification,Page num
acer Aspire 5 Core i3 11th Gen - (4 GB/1 TB HDD/Windows 10 Home) A515-56 Thin and Light Laptop,"₹38,990",4.3,"Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, Quick Access1 Year International Travelers Warranty (ITW)",12
HP HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14-dv0055TU Thin and Light Laptop,"₹68,990",,"Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inches) DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP BIOS Recovery, HP Smart1 Year Onsite Warranty",12
ASUS Ryzen 5 Quad Core - (4 GB/256 GB SSD/Windows 10 Home) M515DA-BQ522TS Thin and Light Laptop,"₹41,790",,"AMD Ryzen 5 Quad Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, AppDeals (All Models), Link to MyASUS (All Models, Bluetooth Needed), Splendid (All Models), Tru2Life (Intel Platform Models)1 Year Onsite Warranty",12
acer Predator 17 Core i7 7th Gen - (16 GB/2 TB HDD/256 GB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeF...,"₹1,86,555",,"Intel Core i7 Processor (7th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System2 TB HDD|256 GB SSD43.94 cm (17.3 inch) DisplayAcer Care Center, Acer Portal, Acer Quick Access, Microsoft Office Home and Student 20161 Year International Travelers Warranty (ITW)",12
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,"₹43,990",3.9,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,12
ASUS ExpertBook P1 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro) ExpertBook P1 P1440FA Thin and Li...,"₹62,699",,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,12
Lenovo Ideapad 3 Core i5 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,"₹45,990",3.6,Intel Core i5 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,12
Lenovo Yoga Slim 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14IIL05 Thin and...,"₹74,990",4.1,Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,12
acer Nitro 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"₹64,990",4.4,"AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, Acer Configuration Manager, NitroSense1 Year International Travelers Warranty (ITW)",12
MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-423IN Laptop,"₹49,990",4.4,"Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayCooler Boost, Nahimic 3, Creator Center1 Year Carry In Warranty",12
MSI Core i7 7th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce GTX 1070...,"₹1,85,990",4.2,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)256 GB SSD for Reduced Boot Up Time and in Game LoadingMSI SHIFT Technology Minimizes Noise and Temperature and Maximizes Battery LifeNVIDIA Geforce GTX 1070 for Desktop Level PerformanceIntel Core i7 Processor (7th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD43.94 cm (17.3 inch) Display2 Years Warranty",12
MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65...,"₹1,49,990",4.1,"512 GB SSD for Reduced Boot Up Time and in Game LoadingPre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)NVIDIA Geforce GTX 1060 for Desktop Level PerformancePer-Key RGB Gaming Keyboard Helps in Customizing Each KeyIntel Core i7 Processor (8th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplaySHIFT, Xsplit Gamecaster, Nahimic 3, Cooler Boost Trinity, Dragon Center 2.0, True Color 2.02 Years Carry In Warranty",12
acer Core i7 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) Z2-485 Thin and Light Laptop,"₹42,990",2.9,Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty,12
MSI GS75 Stealth Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2...,"₹2,44,990",,"Intel Core i9 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD43.94 cm (17.3 inch) DisplayNahimic 3, Cooler Boost, Trinity+, Dragon Center, True Color 2.02 Years Carry In Warranty",12
ASUS ZenBook Pro 15 Core i9 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2032T La...,"₹2,04,990",5,First Ever ScreenpadNVIDIA GeForce GTX 1050 TiIntel Core i9 Processor (8th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen Display1 Year Onsite Warranty,12
ASUS ZenBook Pro Duo 15 (2021) Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/Intel ...,"₹2,90,990",,"Intel Core i7 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen DisplayMyASUS, ScreenXpert, Office Home and Student 2019 with lifetime validity, McAfee Anti-virus for 1 Year, Splendid (All Models), Tru2Life (Intel Platform Models), AppDeals (All Models), Link to MyASUS (All Models, Bluetooth Needed)1 Year Onsite Warranty",12
HP 14s Ryzen 3 Quad Core 4300U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fr0016AU Thin and Light Laptop,"₹39,490",4.4,"AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2019 and Office 365, HP Smart, HP Documentation, HP SSRM1 Year Onsite Warranty",12
HP Pavilion Core i5 10th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,"₹73,990",,"Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Documentation, HP E-Service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts1 Year Onsite Warranty",13
MSI GF65 Thin Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 20...,"₹99,990",4.6,"Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayCooler Boost 5, Audio Boost, Dragon Center, Nahimic 32 Year Carry-In Warranty",13
HP Omen Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) 15...,"₹96,490",,"Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayHP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Jumpstarts, HP Audio Switch, HP Audio Boost, HP Support Assistant1 Year Onsite Warranty",13
acer Aspire 3 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) A315-58 Thin and Light Laptop,"₹35,990",4.1,"Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, Quick Access1 Year Onsite Warranty",13
DELL INSPIRON Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop,"₹43,500",4,"Intel Core i3 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",13
ASUS Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK296T Thin and Light Laptop,"₹54,990",4.3,"Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayTru2Life, Splendid, My Asus1 Year Onsite Warranty",13
ASUS ZenBook Duo 14 (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX482EA-KA501TS Thin a...,"₹1,05,590",4.8,"Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMyASUS, ScreenXpert, Office Home and Student 2019 with lifetime validity, McAfee Anti-virus for 1 Year, Link to MyASUS (All Models, Bluetooth Needed)1 Year Onsite Warranty",13
acer Aspire 5 Core i3 11th Gen - (4 GB/1 TB HDD/Windows 10 Home) A515-56 Thin and Light Laptop,"₹38,990",4.3,"Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, Quick Access1 Year International Travelers Warranty (ITW)",13
ASUS ExpertBook P2 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P24...,"₹86,990",,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,13
DELL Inspiron Core i5 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10) Inspiron 3501 Notebook,"₹56,899",,"Intel Core i5 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, McAfee Anti-Virus1 Year Onsite Warranty",13
Lenovo Ideapad S340 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S340 -14IILD La...,"₹59,898",4.8,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty,13
MSI GP65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,"₹99,990",4.7,"15.6 inches Full HD IPS Thin Bezel Display (144Hz, 45% NTSC Color Gamut)Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplaySHIFT, SteelSeries Engine 3, Matrix Display (Extend), Dragon Center, GamingMode, VR Ready, Cooler Boost 5, Nahimic 3, Nahimic VR, Giant Speaker2 Year Warranty Term for Gaming",13
ASUS ROG Core i7 7th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX ...,"₹1,46,490",3,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Intel Core i7 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayGaming Center, ROG Game First III, ICEsound1 Year Onsite Warranty",13
ASUS VivoBook Ultra 14 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) X413EA-EK302TS Thin and Li...,"₹44,990",4.4,"Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 2019, Splendid, Tru2Life, My Asus1 Year Onsite Warranty",13
Lenovo ThinkPad E14 Gen2 Ryzen 5 Hexa Core 4650U 5th Gen - (8 GB/256 GB SSD/Windows 10 Home) E14 Lapto...,"₹53,990",4.4,AMD Ryzen 5 Hexa Core Processor (5th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty,13
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,"₹43,990",3.9,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,13
Lenovo V Series Athlon Dual Core 3050U - (4 GB/1 TB HDD/Windows 10 Home) V-15 ADA Laptop,"₹27,990",,AMD Athlon Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 Inch) DisplayMicrosoft Office (Trial Only)1 Year Carry-In Warranty,13
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 7400 Thin an...,"₹95,825",,Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Display1 Year Onsite Warranty,13
ASUS ROG Strix Edition Core i7 7th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVID...,"₹1,39,990",5,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)128 GB NVMe PCIe 3.0 x4 SSDSonic Studio Software with in Game Noise Cancellation and Voice Volume Stabilization TechnologyNVIDIA Geforce GTX 1060 for Desktop Level PerformanceDual Fans Intelligent Hyper Cooling Design4 Zone Customizable RGB Backlit with Anti-ghosting N-Key Rollover KeyboardIntel Core i7 Processor (7th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayAsus Gaming Center, Asus Sonic Suite II, ROG Game First IV, Asus GiftBox, Asus Splendid, XSplit Gamecaster2 Years Onsite Warranty",13
acer Predator Helios 300 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/N...,"₹1,16,990",4.5,"Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayPredatorSense, Acer Care Center, Planet9, Acer Product Registration, Quick Access1 Year Onsite Warranty",13
ASUS ROG Zephyrus S Core i7 9th Gen - (24 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX...,"₹1,69,990",,Intel Core i7 Processor (9th Gen)24 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,13
ASUS ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX331UAL-EG031T Thin and Light Lap...,"₹64,990",4.5,"Intel Core i7 Processor (8th Gen)8 GB DDR3 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayAsus Splendid, ICEsound1 Year Onsite Warranty",13
Lenovo Legion 7i Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2...,"₹2,29,998",,Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,13
acer Core i7 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) Z2-485 Thin and Light Laptop,"₹42,990",2.9,Intel Core i7 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty,13
ASUS ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX331UAL-EG031T Thin and Light Lap...,"₹64,990",4.5,"Intel Core i7 Processor (8th Gen)8 GB DDR3 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) DisplayAsus Splendid, ICEsound1 Year Onsite Warranty",14
ASUS ROG Strix Edition Core i7 7th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVID...,"₹1,39,990",5,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)128 GB NVMe PCIe 3.0 x4 SSDSonic Studio Software with in Game Noise Cancellation and Voice Volume Stabilization TechnologyNVIDIA Geforce GTX 1060 for Desktop Level PerformanceDual Fans Intelligent Hyper Cooling Design4 Zone Customizable RGB Backlit with Anti-ghosting N-Key Rollover KeyboardIntel Core i7 Processor (7th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayAsus Gaming Center, Asus Sonic Suite II, ROG Game First IV, Asus GiftBox, Asus Splendid, XSplit Gamecaster2 Years Onsite Warranty",14
ASUS Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 10 Home) M515UA-EJ512TS Thin and Light Laptop,"₹54,999",,"AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, Splendid (All Models), Link to MyASUS (All Models, Bluetooth Needed)1 Year Onsite Warranty",14
acer Aspire 3 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) A315-58 Thin and Light Laptop,"₹35,990",4.1,"Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, Quick Access1 Year Onsite Warranty",14
ASUS ROG Core i7 7th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX ...,"₹1,46,490",3,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)Intel Core i7 Processor (7th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayGaming Center, ROG Game First III, ICEsound1 Year Onsite Warranty",14
Lenovo V Series Athlon Dual Core 3050U - (4 GB/1 TB HDD/Windows 10 Home) V-15 ADA Laptop,"₹27,990",,AMD Athlon Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 Inch) DisplayMicrosoft Office (Trial Only)1 Year Carry-In Warranty,14
ASUS VivoBook Ultra 14 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) X413EA-EK302TS Thin and Li...,"₹44,990",4.3,"Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 2019, Splendid, Tru2Life, My Asus1 Year Onsite Warranty",14
acer Aspire 5 Core i3 11th Gen - (4 GB/1 TB HDD/Windows 10 Home) A515-56 Thin and Light Laptop,"₹38,990",4.3,"Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, Quick Access1 Year International Travelers Warranty (ITW)",14
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 7400 Thin an...,"₹95,825",,Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Display1 Year Onsite Warranty,14
Lenovo Legion 7i Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2...,"₹2,29,998",,Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,14
Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) E15 Laptop,"₹75,990",,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty,14
MSI GP65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,"₹99,990",4.7,"15.6 inches Full HD IPS Thin Bezel Display (144Hz, 45% NTSC Color Gamut)Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplaySHIFT, SteelSeries Engine 3, Matrix Display (Extend), Dragon Center, GamingMode, VR Ready, Cooler Boost 5, Nahimic 3, Nahimic VR, Giant Speaker2 Year Warranty Term for Gaming",14
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 7300 2 in 1 Laptop,"₹88,790",,Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,14
ASUS ZenBook 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX435EG-AI501TS Thi...,"₹99,390",,"Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 2019, Splendid, Tru2Life, My Asus, ScreenXpert1 Year Onsite Warranty",14
ASUS TUF Gaming Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 16...,"₹73,990",4.4,Intel Core i5 Processor (9th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,14
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,"₹43,990",3.9,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,14
ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,"₹1,54,990",5,Intel Core i7 Processor (10th Gen)16 GB LPDDR3 RAM64 bit Windows 10 Operating System1 TB SSD35.56 cm (14 inch) Display1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,14
Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747),"₹52,490",3.8,"Intel Core i5 Processor (4th Gen)8 GB DDR3 RAM64 bit Windows 8 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayPlease Register your Warranty: http://support.lenovo.com/us/en/contactus/basewarrantyregistration, 1 Year Warranty Warranty to be Registered within 30 Days from the Date of Purchase",14
ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) TP470EA-EC301TS Laptop,"₹52,890",,Intel Core i3 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayOnsite Global,14
acer Nitro 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"₹64,990",4.4,"AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, Acer Configuration Manager, NitroSense1 Year International Travelers Warranty (ITW)",14
MSI WF65 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Pro/4 GB Graphics/NVIDIA Quadro T100...,"₹1,59,990",,"Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayTrue Color 2.0, Nahimic 3, Creator Center3 Years Carry In Warranty",14
HP G Series Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) 250 G8 Thin and Light Laptop,"₹39,990",3.3,"Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Support Assistant, Native Miracast Support, HP AudioSwitch, HP Documentation, HP Setup Integrated, OOBE, HP SSRM, HP Jumpstart, McAfee LiveSafe (30 Day Trial), Xerox DocuShare (30 Day Trial)1 Year Onsite Warranty",14
HP 15s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15s-DR3500TX Thin and Light ...,"₹62,990",4.3,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Documentation, HP CoolSense, HP BIOS Recovery, HP Smart, Microsoft Office 2019 and Office 3651 Year Manufacturer Warranty on the Device from the Date of Purchase",14
acer Predator Helios 300 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/N...,"₹1,16,990",4.5,"Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayPredatorSense, Acer Care Center, Planet9, Acer Product Registration, Quick Access1 Year Onsite Warranty",14
Lenovo Ideapad 330 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 330-15IKB Laptop,"₹46,990",4.2,"NVIDIA Geforce MX150 for Supreme Graphics PerformanceIntel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayLenovo App Explorer, Lenovo Companion 3.01 Year Onsite Warranty",15
APPLE MacBook Air Core i5 10th Gen - (8 GB/256 GB SSD/Mac OS Catalina) Z0YL00174,"₹92,990",4.5,"Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAMMac OS Operating System256 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty",15
